corp_code,corp_name,stock_code,stage,stage_reason,risk_score,status,status_code,end_date,capital_total,capital_impaired,부채비율,유동비율,이자보상배율,fs_missing,induty_code,is_b2b_industry,final_distress_label,NO,기업명,기업코드,ESG등급,환경,사회,지배구조,평가년도,ESG 등급조정,환경 등급조정,사회 등급조정,지배구조 등급조정,ESG등급_ord,환경_ord,사회_ord,지배구조_ord,distress,log_capital,sector,drctr_co,otcmp_drctr_co,outside_ratio
248974,하나제약,293480,0,정상,0.0,계속사업자,1.0,,313408799150.0,False,33.417040187462774,183.6323792535869,,False,212,False,False,154,하나제약,293480,C,D,C,C,2025,,,,,2,1,2,2,0,26.470774242894105,제조업,6.0,2.0,0.3333333333333333
127954,CJ프레시웨이,51500,1,부채비율≥200%;유동비율<100%;,25.0,계속사업자,1.0,,435691508680.0,False,251.5295034347099,77.2067616620843,,False,4632,True,False,1075,CJ프레시웨이,51500,A,A,A+,B+,2025,,,,,5,5,6,4,1,26.800200280965505,도소매,5.0,3.0,0.6
161116,HL D&I,14790,1,부채비율≥200%;,25.0,계속사업자,1.0,,543484442792.0,False,209.2273711211257,115.98899649058738,,False,41221,False,False,1036,HL D&I,14790,A+,A+,A+,A,2025,,,,,6,6,6,5,1,27.021266918980242,건설업,7.0,4.0,0.5714285714285714
114765,케이비아이동국실업,1620,1,유동비율<100%;,25.0,계속사업자,1.0,,232694142705.0,False,124.82137912995216,71.28333933467025,,False,303,False,False,262,케이비아이동국실업,1620,D,C,C,D,2025,,,,,1,2,2,1,1,26.17299073592368,제조업,3.0,1.0,0.3333333333333333
625942,한솔아이원스,114810,0,정상,0.0,계속사업자,1.0,,210233699513.0,False,21.058814584700944,283.7092008551379,,False,2927,False,False,97,한솔아이원스,114810,A,B+,A,A,2025,,,,,5,4,5,5,0,26.07148560372378,제조업,8.0,3.0,0.375
132992,성우하이텍,15750,0,정상,0.0,계속사업자,1.0,,1483683854654.0,False,65.72866390619457,162.23469595560124,,False,303,False,False,578,성우하이텍,15750,C,B+,A,D,2025,,,,,2,4,5,1,0,28.025549202030916,제조업,7.0,4.0,0.5714285714285714
153339,태경산업,15890,1,유동비율<100%;,25.0,계속사업자,1.0,,162406831052.0,False,36.81802591533519,96.53110862185792,,False,20129,False,False,214,태경산업,15890,C,C,B+,D,2025,,,,,2,2,4,1,1,25.81337032691744,제조업,4.0,1.0,0.25
117027,알루코,1780,0,정상,0.0,계속사업자,1.0,,255888079619.0,False,68.29733318340301,139.2297139027353,,False,24222,False,False,482,알루코,1780,C,C,B,C,2025,,,,,2,2,3,2,0,26.268005996842724,제조업,6.0,3.0,0.5
110875,대신정보통신,20180,1,부채비율≥200%;,25.0,,,,38942736867.0,False,248.21622700049969,234.5713209411476,,False,62021,False,False,810,대신정보통신,20180,D,D,C,D,2025,,,,,1,1,2,1,1,24.385358118627117,정보통신,3.0,1.0,0.3333333333333333
1765265,동국제강,460860,1,유동비율<100%;,25.0,,,,1884321017339.0,False,119.403933402353,83.2040925273225,,False,241,False,False,775,동국제강,460860,A,B+,A+,B+,2025,,,,,5,4,6,4,1,28.264588668936653,제조업,6.0,4.0,0.6666666666666666
150828,진흥기업,2780,0,정상,0.0,,,,240935698511.0,False,133.72489353680822,204.34095528387064,,False,41221,False,False,283,진흥기업,2780,D,D,C,C,2025,,,,,1,1,2,2,0,26.20779592367896,건설업,4.0,1.0,0.25
164779,SK하이닉스,660,0,정상,0.0,,,,117318562000000.0,False,43.97033693611076,134.05186604142054,,False,2612,False,False,928,SK하이닉스,660,A,A,A+,B+,2025,,,,,5,5,6,4,0,32.395914102888014,제조업,9.0,5.0,0.5555555555555556
260930,에스엠,41510,0,정상,0.0,,,,644851804590.0,False,55.20132824057543,143.9488829595351,,False,59201,False,False,473,에스엠,41510,B+,B+,A,B+,2025,,,,,4,4,5,4,0,27.192286367017655,정보통신,11.0,6.0,0.5454545454545454
171636,한솔홀딩스,4150,0,정상,0.0,,,,461368726607.0,False,3.3696822722106288,486.5332291411824,,False,64992,False,False,91,한솔홀딩스,4150,A,A,A,A,2025,,,,,5,5,5,5,0,26.857463401036966,금융보험,7.0,3.0,0.4285714285714285
181712,SK,34730,1,유동비율<100%;,25.0,,,,15570867000000.0,False,69.54093179268695,65.60000525094846,,False,64992,False,False,942,SK,34730,A,A,A+,A,2025,,,,,5,5,6,5,1,30.376422784231867,금융보험,8.0,5.0,0.625
632304,JW홀딩스,96760,1,유동비율<100%;,25.0,,,,195108901436.0,False,75.78022842873693,29.42506950523837,,False,64992,False,False,1017,JW홀딩스,96760,B+,B+,A,B+,2025,,,,,4,4,5,4,1,25.996823708527,금융보험,7.0,3.0,0.4285714285714285
414850,효성 ITX,94280,0,정상,0.0,,,,75020126030.0,False,160.24969683058796,102.8934235946814,,False,759,True,False,13,효성 ITX,94280,A,A,A+,A,2025,,,,,5,5,6,5,0,25.041022261550754,전문과학기술,5.0,2.0,0.4
825223,화신정공,126640,0,정상,0.0,,,,118510671446.0,False,66.99622190494293,132.7495643796288,,False,303,False,False,20,화신정공,126640,B,C,B+,B,2025,,,,,3,2,4,3,0,25.498268847863567,제조업,4.0,3.0,0.75
148984,시알홀딩스,480,1,유동비율<100%;,25.0,,,,510797940000.0,False,27.0278024222259,22.54885846570857,,False,2321,False,False,546,시알홀딩스,480,C,B+,A,D,2025,,,,,2,4,5,1,1,26.95923992820708,제조업,5.0,3.0,0.6
652423,인바이오젠,101140,0,정상,0.0,,,,157643520598.0,False,1.4906278323942814,285.84972566375177,,False,46510,True,False,351,인바이오젠,101140,D,D,D,D,2025,,,,,1,1,1,1,0,25.783602122175317,도소매,5.0,3.0,0.6
127167,삼영무역,2810,0,정상,0.0,,,,430933675406.0,False,7.376990619507612,1294.5433334480824,,False,46739,True,False,615,삼영무역,2810,C,D,D,B,2025,,,,,2,1,1,3,0,26.789220029839683,도소매,5.0,3.0,0.6
857480,사람인,143240,0,정상,0.0,,,,254145124840.0,False,20.82946704695876,594.4636101726526,,False,63120,False,False,645,사람인,143240,C,D,C,C,2025,,,,,2,1,2,2,0,26.261171298440114,정보통신,3.0,1.0,0.3333333333333333
101664,경보제약,214390,0,정상,0.0,,,,145737670605.0,False,119.25548485748696,108.07384183168791,,False,211,False,False,895,경보제약,214390,B+,A,A,B,2025,통합 등급조정(2025.11.),,,지배구조 등급조정(2025.11.),4,5,5,3,0,25.705074065837266,제조업,4.0,1.0,0.25
983040,한진칼,180640,0,정상,0.0,,,,2752627491000.0,False,15.786121275790164,241.36714664032647,,False,64992,False,False,74,한진칼,180640,A,A,A,A,2025,,,,,5,5,5,5,0,28.64357702272672,금융보험,11.0,8.0,0.7272727272727273
209780,케이씨,29460,0,정상,0.0,,,,636233907934.0,False,8.070804225248354,1121.9775456902437,,False,27216,False,False,259,케이씨,29460,C,C,B+,C,2025,,,,,2,2,4,2,0,27.17883211244257,제조업,8.0,2.0,0.25
1181515,엘앤씨바이오,290650,1,유동비율<100%;,25.0,,,,113322622788.0,False,194.17261033010675,60.80051859662324,,False,212,False,False,442,엘앤씨바이오,290650,C,D,C,B+,2025,,,,,2,1,2,4,1,25.453504656610882,제조업,5.0,3.0,0.6
265324,CJ ENM,35760,1,유동비율<100%;,25.0,,,,2417312357211.0,False,118.71336638471976,45.63649431456792,,False,602,False,False,1080,CJ ENM,35760,B+,B+,A+,B,2025,,,,,4,4,6,3,1,28.513677442734394,정보통신,7.0,4.0,0.5714285714285714
136226,신성델타테크,65350,1,유동비율<100%;,25.0,,,,258232157941.0,False,43.31039421726597,51.2845385065683,,False,28519,False,False,542,신성델타테크,65350,D,D,D,C,2025,,,,,1,1,1,2,1,26.277124854238057,제조업,7.0,2.0,0.2857142857142857
111689,아진전자부품,9320,1,부채비율≥200%;유동비율<100%;,25.0,,,,34102776223.0,False,223.42025187267112,70.31850499160642,,False,303,False,False,484,아진전자부품,9320,C,B,B+,D,2025,,,,,2,3,4,1,1,24.252644632086152,제조업,4.0,2.0,0.5
797364,KC코트렐,119650,1,부채비율≥200%;,25.0,,,,50808215705.0,False,279.69046737064514,170.8122860769088,,False,291,False,False,1010,KC코트렐,119650,D,C,C,D,2025,,,,,1,2,2,1,1,24.65132390493091,제조업,3.0,1.0,0.3333333333333333
129235,삼화왕관,4450,0,정상,0.0,,,,117666567063.0,False,62.44593022728289,223.24511305491865,,False,25991,False,False,602,삼화왕관,4450,D,C,D,D,2025,,,,,1,2,1,1,0,25.491120758721156,제조업,3.0,1.0,0.3333333333333333
1204056,하이브,352820,0,정상,0.0,,,,2323789218000.0,False,40.4658148275019,331.6637189434192,,False,592,False,False,147,하이브,352820,B+,B+,A,B+,2025,,,,,4,4,5,4,0,28.47422025287031,정보통신,9.0,5.0,0.5555555555555556
226316,호전실업,111110,0,정상,0.0,,,,172012994512.0,False,67.95358752495038,200.40710561504392,,False,14199,False,False,27,호전실업,111110,C,D,D,B+,2025,,,,,2,1,1,4,0,25.870835860394518,제조업,5.0,3.0,0.6
164788,현대모비스,12330,0,정상,0.0,,,,30607126000000.0,False,25.90858743156741,248.97769198640435,,False,303,False,False,52,현대모비스,12330,B+,B+,A+,B,2025,,,,,4,4,6,3,0,31.052253973592514,제조업,9.0,5.0,0.5555555555555556
1074862,메가스터디교육,215200,1,유동비율<100%;,25.0,,,,467041651471.0,False,65.9850685294041,76.17128133699232,,False,85503,False,False,705,메가스터디교육,215200,C,D,B,C,2025,,,,,2,1,3,2,1,26.86968428008356,기타,8.0,2.0,0.25
124504,포스코인터내셔널,47050,0,정상,0.0,,,,5793961712000.0,False,,106.85402590048096,,False,461,True,False,173,포스코인터내셔널,47050,A,B+,A+,A,2025,,,,,5,4,6,5,0,29.38783740703848,도소매,8.0,5.0,0.625
128032,삼일제약,520,1,유동비율<100%;,25.0,,,,155456171844.0,False,133.51878363587218,41.18188221288327,,False,212,False,False,609,삼일제약,520,C,B,C,C,2025,,,,,2,3,2,2,1,25.769629675744405,제조업,7.0,3.0,0.4285714285714285
441243,형지엘리트,93240,0,정상,0.0,,,,87721902574.0,False,110.03399522208817,171.49900556272868,,False,14112,False,False,29,형지엘리트,93240,D,D,D,D,2025,,,,,1,1,1,1,0,25.19743744943098,제조업,4.0,1.0,0.25
225706,JW생명과학,234080,1,유동비율<100%;,25.0,,,,207990199564.0,False,43.00035670549937,89.24137334524895,,False,212,False,False,1019,JW생명과학,234080,B+,B+,A,B,2025,,,,,4,4,5,3,1,26.060756798056897,제조업,5.0,2.0,0.4
557508,GKL,114090,0,정상,0.0,,,,438507033360.0,False,46.969726967619465,243.63818012117025,,False,91249,False,False,1055,GKL,114090,A,A+,A,B+,2025,,,,,5,6,5,4,0,26.806641688219525,기타,12.0,7.0,0.5833333333333334
129013,CJ씨푸드,11150,0,정상,0.0,,,,91338567098.0,False,69.12587720174835,103.07547203124,,False,108,False,False,1077,CJ씨푸드,11150,B+,A,A,B,2025,,,,,4,5,5,3,0,25.23783895701726,제조업,3.0,1.0,0.3333333333333333
135795,신도리코,29530,0,정상,0.0,,,,1055804801864.0,False,6.743322402427462,724.1850766991926,,False,263,False,False,544,신도리코,29530,D,C,C,D,2025,,,,,1,2,2,1,0,27.68532443740666,제조업,6.0,3.0,0.5
161125,한온시스템,18880,1,유동비율<100%;,25.0,,,,3817872035306.0,False,87.327585176248,96.77924149188564,,False,29172,False,False,86,한온시스템,18880,A,A,A,B+,2025,,,,,5,5,5,4,1,28.970714324511704,제조업,7.0,4.0,0.5714285714285714
138792,아시아나항공,20560,1,부채비율≥200%;유동비율<100%;,25.0,,,,902742612375.0,False,1114.5346057157758,32.39744780187866,,False,511,False,False,500,아시아나항공,20560,B+,A,B+,B+,2025,,,,,4,5,4,4,1,27.52870331360331,기타,7.0,4.0,0.5714285714285714
651901,에어부산,298690,1,부채비율≥200%;유동비율<100%;,25.0,,,,161199313412.0,False,801.0029316687397,50.74945969357722,,False,511,False,False,464,에어부산,298690,B,B+,B+,C,2025,,,,,3,4,4,2,1,25.8059074077791,기타,7.0,2.0,0.2857142857142857
121039,명문제약,17180,0,정상,0.0,,,,98282349867.0,False,122.88504015160107,119.19413541287965,,False,212,False,False,694,명문제약,17180,D,D,D,C,2025,,,,,1,1,1,2,0,25.311110294234187,제조업,2.0,1.0,0.5
159193,한국전력공사,15760,1,부채비율≥200%;유동비율<100%;,25.0,,,,26570762000000.0,False,444.2692272054524,24.62461203598403,,False,35120,False,False,130,한국전력공사,15760,C,C,D,B+,2025,,,,,2,2,1,4,1,30.91083255425027,기타,14.0,8.0,0.5714285714285714
105271,케이씨씨,2380,1,유동비율<100%;,25.0,,,,8854128857041.0,False,70.84175132224367,63.07268889301508,,False,20411,False,False,258,케이씨씨,2380,B,B+,A,C,2025,,,,,3,4,5,2,1,29.81190500367235,제조업,7.0,4.0,0.5714285714285714
124197,세아제강지주,3030,1,유동비율<100%;,25.0,,,,749526714648.0,False,30.10637966066019,5.170405170809383,,False,64992,False,False,570,세아제강지주,3030,C,B+,A,C,2025,,,,,2,4,5,2,1,27.34270779714672,금융보험,4.0,1.0,0.25
1205851,HD현대일렉트릭,267260,0,정상,0.0,,,,1840963756995.0,False,90.32551275215116,158.68329181184754,,False,281,False,False,1040,HD현대일렉트릭,267260,A+,A+,A+,A,2025,,,,,6,6,6,5,0,28.24131033139961,제조업,5.0,3.0,0.6
1236897,제일약품,271980,0,정상,0.0,,,,181723082289.0,False,148.07317640973562,103.66245112645134,,False,212,False,False,315,제일약품,271980,C,B,A,D,2025,,,,,2,3,5,1,0,25.92574983944261,제조업,8.0,3.0,0.375
1010642,지씨셀,144510,1,유동비율<100%;,25.0,,,,557870501486.0,False,,42.32182753996844,,False,73909,True,False,294,지씨셀,144510,B,B+,A,C,2025,,,,,3,4,5,2,1,27.04739269620391,전문과학기술,2.0,1.0,0.5
260408,팜스코,36580,1,유동비율<100%;,25.0,,,,322819350208.0,False,169.35914542103282,94.35352736739809,,False,105,False,False,186,팜스코,36580,A,B,A,A,2025,,,,,5,3,5,5,1,26.50035871642786,제조업,6.0,3.0,0.5
362238,휴비스,79980,1,부채비율≥200%;유동비율<100%;,25.0,,,,210176853265.0,False,211.2411752669124,56.82140964328772,,False,20501,False,False,7,휴비스,79980,B+,B+,A,B+,2025,,,,,4,4,5,4,1,26.07121517165222,제조업,6.0,3.0,0.5
102432,계룡건설산업,13580,0,정상,0.0,,,,903228470194.0,False,153.23363493133988,133.03898994012465,,False,412,False,False,892,계룡건설산업,13580,C,B+,C,C,2025,,,사회 등급조정(2025.11.),,2,4,2,2,0,27.529241370757614,건설업,8.0,3.0,0.375
125150,SGC에너지,5090,1,유동비율<100%;,25.0,,,,677202916786.0,False,134.0264675105965,42.29918762616515,,False,351,False,False,949,SGC에너지,5090,B+,B+,A,B,2025,,,,,4,4,5,3,1,27.241236794322518,기타,6.0,2.0,0.3333333333333333
1159853,휴온스,243070,0,정상,0.0,,,,373257532863.0,False,,178.63204141569463,,False,212,False,False,5,휴온스,243070,A,A,A,A,2025,,,,,5,5,5,5,0,26.645534454978538,제조업,8.0,3.0,0.375
670340,씨에스윈드,112610,1,유동비율<100%;,25.0,,,,966492073566.0,False,55.53523514265497,91.5686215252741,,False,2511,False,False,512,씨에스윈드,112610,A,A+,A,B+,2025,,,,,5,6,5,4,1,27.59693893438786,제조업,6.0,3.0,0.5
239639,삼표시멘트,38500,0,정상,0.0,,,,730363551888.0,False,66.59999148350053,105.46825238817644,,False,239,False,False,604,삼표시멘트,38500,A,A,A+,A,2025,,,,,5,5,6,5,0,27.316808263404827,제조업,10.0,3.0,0.3
580199,메디톡스,86900,0,정상,0.0,,,,440937549992.0,False,27.78544145133996,145.3998387034731,,False,211,False,False,704,메디톡스,86900,C,B+,B,D,2025,,,,지배구조 등급조정(2025.11.),2,4,3,1,0,26.81216909237015,제조업,5.0,2.0,0.4
877059,삼성바이오로직스,207940,0,정상,0.0,,,,7415448837573.0,False,48.662191285834986,173.48263924054112,,False,211,False,False,633,삼성바이오로직스,207940,A,A,A+,A,2025,,,,,5,5,6,5,0,29.634586620714565,제조업,7.0,4.0,0.5714285714285714
102618,계양전기,12200,1,부채비율≥200%;유동비율<100%;,25.0,,,,18490357605.0,False,1019.339121678388,84.07574498898317,,False,291,False,False,891,계양전기,12200,C,C,C,C,2025,,,,,2,2,2,2,1,23.64051522261272,제조업,6.0,3.0,0.5
141246,SGC E&C,16250,1,부채비율≥200%;유동비율<100%;,25.0,,,,355581345613.0,False,217.52966202137043,91.86116036899372,,False,4112,False,False,950,SGC E&C,16250,C,B,B+,D,2025,,,,,2,3,4,1,1,26.59701988030407,건설업,4.0,1.0,0.25
753643,주성코퍼레이션,109070,0,정상,0.0,,,,29077901411.0,False,42.58904134434958,344.127512164246,,False,264,False,False,297,주성코퍼레이션,109070,D,C,C,D,2025,,,,,1,2,2,1,0,24.093244320948486,제조업,6.0,5.0,0.8333333333333334
105855,엘에스일렉트릭,10120,0,정상,0.0,,,,1986911322242.0,False,101.31492522698596,188.98159831335784,,False,28121,False,False,440,엘에스일렉트릭,10120,A,A+,A,A,2025,,,,,5,6,5,5,0,28.317602449535038,제조업,9.0,5.0,0.5555555555555556
185046,SM C&C,48550,0,정상,0.0,,,,81032607465.0,False,153.09647896568524,146.21454839219282,,False,713,True,False,927,SM C&C,48550,D,D,C,D,2025,,,,,1,1,2,1,0,25.118117471909088,전문과학기술,9.0,3.0,0.3333333333333333
120571,롯데칠성음료,5300,1,유동비율<100%;,25.0,,,,1487744650499.0,False,129.2309644468987,84.80466459351443,,False,11209,False,False,717,롯데칠성음료,5300,A,A,A+,B+,2025,,,,,5,5,6,4,1,28.028282431766034,제조업,7.0,5.0,0.7142857142857143
313649,현대바이오,48410,0,정상,0.0,,,,112999457581.0,False,17.722428652938298,224.34327703005823,,False,204,False,False,51,현대바이오,48410,D,D,D,D,2025,,,,,1,1,1,1,0,25.450648855479088,제조업,4.0,1.0,0.25
231363,LG유플러스,32640,0,정상,0.0,,,,8934857000000.0,False,109.45522687156604,114.26468252441688,,False,61220,False,False,986,LG유플러스,32640,A,A+,A+,A,2025,,,,,5,6,6,5,0,29.82098125993509,정보통신,7.0,4.0,0.5714285714285714
303873,CJ CGV,79160,1,유동비율<100%;,25.0,,,,817961867066.0,False,190.31752064480904,34.15496780612939,,False,59141,False,False,1081,CJ CGV,79160,B+,A+,A+,B,2025,통합 등급조정(2025.11.),,,지배구조 등급조정(2025.11.),4,6,6,3,1,27.43008155518381,정보통신,7.0,4.0,0.5714285714285714
161383,한미반도체,42700,0,정상,0.0,,,,673827332014.0,False,18.52042737758924,396.69281721796585,,False,29271,False,False,107,한미반도체,42700,D,D,D,D,2025,,,,,1,1,1,1,0,27.236239731082513,제조업,3.0,1.0,0.3333333333333333
104388,국도화학,7690,0,정상,0.0,,,,862805927392.0,False,70.73724014423814,160.72591926376148,,False,20111,False,False,877,국도화학,7690,C,C,B+,C,2025,,,,,2,2,4,2,0,27.483455621386817,제조업,8.0,3.0,0.375
111999,대원제약,3220,0,정상,0.0,,,,281699665129.0,False,104.2929251752792,129.53782606991635,,False,212,False,False,801,대원제약,3220,A,B+,A+,B+,2025,,,,,5,4,6,4,0,26.364107323077587,제조업,6.0,3.0,0.5
1078178,RFHIC,218410,0,정상,0.0,,,,342532655744.0,False,31.60170370380696,456.1652729051761,,False,264,False,False,955,RFHIC,218410,D,C,D,D,2025,,,,,1,2,1,1,0,26.559632835341578,제조업,4.0,1.0,0.25
1095722,심텍,222800,0,정상,0.0,,,,569372097367.0,False,159.72217524787126,100.27622892321446,,False,2622,False,False,519,심텍,222800,A,A,A+,B+,2025,,,,,5,5,6,4,0,27.06780000701921,제조업,4.0,1.0,0.25
1770203,조선내화,462520,1,유동비율<100%;,25.0,,,,199616454000.0,False,126.49545162243987,75.10249539878043,,False,2321,False,False,305,조선내화,462520,B,B+,A,C,2025,,,,,3,4,5,2,1,26.01966363229595,제조업,5.0,3.0,0.6
113410,CJ대한통운,120,1,유동비율<100%;,25.0,,,,3918563115805.0,False,106.167566529354,74.44440022420946,,False,493,False,False,1078,CJ대한통운,120,B,A,A+,C,2025,통합 등급조정(2025.11.),,,지배구조 등급조정(2025.11.),3,5,6,2,1,28.99674615044372,기타,5.0,3.0,0.6
131850,SK증권,1510,1,부채비율≥200%;,25.0,,,,595913150100.0,False,951.9320781654288,,,False,66121,False,False,931,SK증권,1510,A,A+,A+,B+,2025,,,,,5,6,6,4,1,27.113360772084654,금융보험,7.0,4.0,0.5714285714285714
536523,로보스타,90360,0,정상,0.0,,,,86390178344.0,False,25.72745826903788,342.1650992155803,,False,29280,False,False,727,로보스타,90360,D,D,D,C,2025,,,,,1,1,1,2,0,25.182139829720676,제조업,4.0,1.0,0.25
660750,하나머티리얼즈,166090,0,정상,0.0,,,,463680286012.0,False,47.77819564432952,115.35574362846644,,False,2612,False,False,157,하나머티리얼즈,166090,B,B+,A+,D,2025,,,,,3,4,6,1,0,26.862461112909113,제조업,4.0,1.0,0.25
124540,대우건설,47040,1,부채비율≥200%;,25.0,,,,2393649001527.0,False,359.45532335618617,173.5323422022933,,False,41112,False,False,806,대우건설,47040,A,A,B+,A,2025,,,사회 등급조정(2025.11.),,5,5,4,5,1,28.503840096411658,건설업,6.0,5.0,0.8333333333333334
1316245,효성중공업,298040,1,유동비율<100%;,25.0,,,,2082635617377.0,False,144.9519168107328,91.53539734813192,,False,281,False,False,12,효성중공업,298040,B,A,A+,D,2025,,,,,3,5,6,1,1,28.364655331256955,제조업,9.0,5.0,0.5555555555555556
111810,대웅,3090,0,정상,0.0,,,,510041881747.0,False,10.419216181027387,128.7448462803402,,False,212,False,False,805,대웅,3090,B,A,A+,C,2025,,,,,3,5,6,2,0,26.957758680365583,제조업,5.0,3.0,0.6
159209,한전기술,52690,0,정상,0.0,,,,624966182864.0,False,41.37055912675901,212.69661191342405,,False,72129,True,False,78,한전기술,52690,A,A,A+,B+,2025,,,,,5,5,6,4,0,27.160963377801355,전문과학기술,9.0,6.0,0.6666666666666666
155124,평화홀딩스,10770,0,정상,0.0,,,,142814697209.0,False,24.726145049568924,122.19062914858912,,False,303,False,False,177,평화홀딩스,10770,B,B,B+,B,2025,,,,,3,3,4,3,0,25.68481380318748,제조업,7.0,3.0,0.4285714285714285
258801,카카오,35720,1,유동비율<100%;,25.0,,,,7477584262907.0,False,55.00152176572205,99.25104899566686,,False,63120,False,False,275,카카오,35720,A,A,A+,A,2025,,,,,5,5,6,5,1,29.64293089624787,정보통신,8.0,5.0,0.625
357360,한세엠케이,69640,1,부채비율≥200%;유동비율<100%;,25.0,,,,16597465022.0,False,1491.9368889211328,63.190510160303845,,False,4741,False,False,100,한세엠케이,69640,B+,B+,B+,B+,2025,,,,,4,4,4,4,1,23.53251581112955,도소매,7.0,3.0,0.4285714285714285
390055,종근당바이오,63160,1,유동비율<100%;,25.0,,,,127035604266.0,False,136.04952550869774,89.60538726785177,,False,212,False,False,300,종근당바이오,63160,A,A,A,B+,2025,,,,,5,5,5,4,1,25.567733232665873,제조업,3.0,1.0,0.3333333333333333
427483,대웅제약,69620,0,정상,0.0,,,,1022662458894.0,False,105.44381919105632,105.98606651082162,,False,212,False,False,804,대웅제약,69620,A,A,A+,B+,2025,,,,,5,5,6,4,0,27.653430596246555,제조업,5.0,2.0,0.4
445054,하나마이크론,67310,1,유동비율<100%;,25.0,,,,464903284502.0,False,144.97306930364363,78.66662980481077,,False,2611,False,False,158,하나마이크론,67310,C,B+,A,D,2025,,,,,2,4,5,1,1,26.8650952305825,제조업,4.0,1.0,0.25
155319,POSCO홀딩스,5490,0,정상,0.0,,,,47938268418245.0,False,8.08814428745682,1606.13700735044,,False,2411,False,False,956,POSCO홀딩스,5490,A+,A,A+,A+,2025,,,,,6,5,6,6,0,31.500935224512844,제조업,10.0,6.0,0.6
157681,롯데정밀화학,4000,0,정상,0.0,,,,2237224176816.0,False,13.48824444613618,435.5696972996594,,False,20119,False,False,719,롯데정밀화학,4000,A,A,A+,A,2025,,,,,5,5,6,5,0,28.43625700656529,제조업,6.0,3.0,0.5
939687,동일고무벨트,163560,0,정상,0.0,,,,239557948789.0,False,44.85770593387814,221.7013787473168,,False,2219,False,False,754,동일고무벨트,163560,B+,B+,A,B+,2025,,,,,4,4,5,4,0,26.202061181895765,제조업,4.0,3.0,0.75
540641,동양고속,84670,1,유동비율<100%;,25.0,,,,54550079616.0,False,187.49505515478805,17.805691541620707,,False,49220,False,False,761,동양고속,84670,C,C,D,C,2025,,,,,2,2,1,2,1,24.722385008729468,기타,7.0,3.0,0.4285714285714285
684802,에이플러스에셋,244920,0,정상,0.0,,,,166988346680.0,False,91.85446352968228,141.0835710608246,,False,66202,False,False,455,에이플러스에셋,244920,D,D,D,C,2025,,,,,1,1,1,2,0,25.841189866569124,금융보험,5.0,3.0,0.6
872984,이마트,139480,1,유동비율<100%;,25.0,,,,9758842443077.0,False,112.59379370910808,39.30701404008133,,False,471,False,False,364,이마트,139480,A+,A+,A+,A,2025,,,,,6,6,6,5,1,29.90919490717601,도소매,7.0,4.0,0.5714285714285714
113191,코리안리,3690,1,부채비율≥200%;,25.0,,,,3659456675717.0,False,282.5651375695822,,,False,65200,False,False,244,코리안리,3690,A,A,A+,A,2025,,,,,5,5,6,5,1,28.928335803064492,금융보험,7.0,4.0,0.5714285714285714
126487,F&F 홀딩스,7700,0,정상,0.0,,,,1966803892349.0,False,0.4372903961323794,2661.98868128122,,False,64992,False,False,1056,F&F 홀딩스,7700,A,A,A+,A,2025,,,,,5,5,6,5,0,28.307430951508575,금융보험,7.0,3.0,0.4285714285714285
141389,KZ정밀,36560,0,정상,0.0,,,,581167526018.0,False,26.298800573256088,184.55738160491447,,False,29120,False,False,992,KZ정밀,36560,B+,B,B+,B+,2025,,,,,4,3,4,4,0,27.088304893058815,제조업,5.0,3.0,0.6
219486,신세계I&C,35510,0,정상,0.0,,,,431859847266.0,False,32.354605576456095,220.09729606190965,,False,62021,False,False,538,신세계I&C,35510,A,A,A+,A,2025,,,,,5,5,6,5,0,26.791366944927493,정보통신,6.0,3.0,0.5
1568413,F&F,383220,0,정상,0.0,,,,1823237678029.0,False,21.51445898474685,255.24413623430905,,False,14111,False,False,1057,F&F,383220,A,A,A+,A,2025,,,,,5,5,6,5,0,28.231634980542477,제조업,7.0,3.0,0.4285714285714285
1765256,동국씨엠,460850,1,유동비율<100%;,25.0,,,,1002138455890.0,False,93.59162681637984,95.0791534874369,,False,24122,False,False,776,동국씨엠,460850,B+,B+,A,B,2025,,,,,4,4,5,3,1,27.633157288576246,제조업,5.0,3.0,0.6
132725,SB성보,3080,0,정상,0.0,,,,150794629252.0,False,49.62729990001116,174.26147818527477,,False,2032,False,False,952,SB성보,3080,D,D,C,C,2025,,,,,1,1,2,2,0,25.73918467684625,제조업,6.0,3.0,0.5
1011526,엔켐,348370,1,유동비율<100%;,25.0,,,,516547208778.0,False,62.5572448577255,45.79771741979189,,False,20119,False,False,444,엔켐,348370,D,C,C,D,2025,,,,,1,2,2,1,1,26.97043252264194,제조업,7.0,3.0,0.4285714285714285
119007,무림P&P,9580,1,유동비율<100%;,25.0,,,,541801319913.0,False,176.43020185157434,76.91134807569892,,False,171,False,False,686,무림P&P,9580,A,A,A,B+,2025,,,사회 등급조정(2026.07.),,5,5,5,4,1,27.018165202757228,제조업,5.0,3.0,0.6
136086,무림페이퍼,9200,1,유동비율<100%;,25.0,,,,322573798275.0,False,173.90422465955012,82.24522769813134,,False,171,False,False,685,무림페이퍼,9200,B+,A,A,B,2025,,,사회 등급조정(2026.07.),,4,5,5,3,1,26.499597778864686,제조업,5.0,3.0,0.6
